"Depth" "M1" "M2" "M3" "M4" "M5" "M6" "M7" "M8" "M9" "M10" "M11" "M12"
-850 4.4275199174881 4.52229249477386 4.43782758712769 4.46081495285034 4.45594501495361 4.4508775472641 4.48474502563477 4.47557497024536 4.55312502384186 4.44734489917755 4.48486495018005 4.48052000999451
-800 4.58890497684479 4.60794508457184 4.63088262081146 4.66196751594543 4.60752499103546 4.60697507858276 4.70433259010315 4.67284488677979 4.747230052948 4.61254751682281 4.75419747829437 4.65682744979858
-750 4.77180504798889 4.8832323551178 4.87994742393494 4.87998008728027 4.85184752941132 4.89323997497559 4.87284767627716 4.87492489814758 4.98392498493195 4.83844256401062 4.91344749927521 4.8795975446701
-700 4.97928249835968 5.0742449760437 5.05912256240845 5.04436993598938 5.07979989051819 5.10845494270325 5.09480512142181 5.07346999645233 5.15514254570007 5.06404495239258 5.09852015972137 5.08236992359161
-650 5.31674754619598 5.32177758216858 5.34852254390717 5.36870503425598 5.41530001163483 5.37523996829987 5.41263008117676 5.40712511539459 5.4135000705719 5.33177757263184 5.39982497692108 5.39244735240936
-600 5.75227999687195 5.79289495944977 5.7224999666214 5.79122257232666 5.83849990367889 5.86321997642517 5.86370503902435 5.84212481975555 5.85334503650665 5.75250005722046 5.83855247497559 5.78292000293732
-550 6.39632499217987 6.35535502433777 6.39917266368866 6.31420743465424 6.30387008190155 6.38595008850098 6.41305005550385 6.45514500141144 6.44635009765625 6.35294508934021 6.29762995243073 6.32472741603851
-506.25 7.22323000431061 7.09864509105682 7.14222490787506 7.12812745571136 7.06387233734131 7.27052736282349 7.27894258499146 7.28819513320923 7.25072503089905 7.22037494182587 7.0224449634552 7.12726497650146
-475 7.69993007183075 7.69357752799988 7.65584516525269 7.6360524892807 7.61450505256653 7.82033264636993 7.80652737617493 7.77674758434296 7.741574883461 7.7321925163269 7.53684735298157 7.6237975358963
-450 8.20090007781982 8.18812465667725 8.20805263519287 8.17755508422852 8.17414546012878 8.31977033615112 8.29251790046692 8.34516787528992 8.21564960479736 8.24402236938477 8.04232037067413 8.14974999427795
-425 8.77795004844666 8.72602248191833 8.77267503738403 8.76545476913452 8.76270246505737 8.92175483703613 8.88082981109619 8.95494985580444 8.81572008132935 8.83707475662231 8.59068441390991 8.80400490760803
-400 9.42429757118225 9.34331798553467 9.41374516487122 9.40917038917542 9.41680002212524 9.56782269477844 9.52764773368835 9.58144068717957 9.50172257423401 9.47249054908752 9.1987202167511 9.45374751091003
-375 10.0727252960205 10.0627474784851 10.1258502006531 10.1367001533508 10.1467475891113 10.2422997951508 10.2101225852966 10.243545293808 10.1960248947144 10.1650178432465 9.86064982414246 10.1796000003815
-350 10.8433501720428 10.8588929176331 10.9361023902893 10.9649751186371 10.9362571239471 11.0080952644348 10.9581153392792 11.0285251140594 10.9799818992615 10.9111025333405 10.6095976829529 10.9487998485565
-325 11.7193794250488 11.7130749225616 11.8215000629425 11.8602571487427 11.8377501964569 11.8886547088623 11.832857131958 11.9979524612427 11.8577046394348 11.7390723228455 11.4378728866577 11.7896749973297
-300 12.7333154678345 12.7270178794861 12.8069202899933 12.8510725498199 12.9158296585083 12.9599976539612 12.813179731369 13.0308222770691 12.8791749477386 12.7108001708984 12.3124499320984 12.6990478038788
-275 13.9532225131989 13.9048771858215 13.9407725334167 14.029000043869 14.0730452537537 14.3123044967651 13.9605679512024 14.2234070301056 14.0087926387787 13.8507750034332 13.3804476261139 13.8046498298645
-250 15.043927192688 15.1635701656342 15.543300151825 15.3381974697113 15.7894568443298 15.7178475856781 15.3510725498199 15.4950594902039 15.291490316391 15.1727178096771 15.1953072547913 14.9637024402618
-225 16.510570526123 16.6566700935364 16.9273972511292 16.7755675315857 17.2636346817017 17.1047978401184 16.7947473526001 16.9864950180054 16.7220749855042 16.6566224098206 16.6623024940491 16.4066252708435
-200 17.9816198348999 18.0719451904297 18.3227772712708 18.1349272727966 18.5742020606995 18.4094204902649 18.1603293418884 18.3975319862366 18.0584979057312 18.056797504425 18.0513343811035 17.7688202857971
-175 19.2953705787659 19.3338751792908 19.574095249176 19.4120950698853 19.7521319389343 19.5508723258972 19.3901753425598 19.6638250350952 19.2905249595642 19.3076453208923 19.2790274620056 19.0210342407227
-150 20.5360546112061 20.5873279571533 20.7201294898987 20.5282950401306 20.8034000396729 20.5314407348633 20.48126745224 20.7021951675415 20.3403000831604 20.4476294517517 20.3912272453308 20.1791820526123
-125 21.831699848175 21.7151799201965 21.6601824760437 21.4157247543335 21.6482071876526 21.3985500335693 21.4065046310425 21.6510753631592 21.3764543533325 21.5028700828552 21.4892749786377 21.5402703285217
-105 22.9847021102905 22.4618229866028 22.2610750198364 22.1064748764038 22.3199701309204 22.2483549118042 22.3200569152832 22.6216497421265 22.4605026245117 22.7183046340942 22.9354228973389 23.0892481803894
-95 23.1071953773499 22.553120136261 22.3210153579712 22.2099723815918 22.4287400245667 22.3918948173523 22.5001454353333 22.8218679428101 22.7175002098083 23.0107226371765 23.2708253860474 23.3923254013062
-90 23.2486724853516 22.6690430641174 22.4153022766113 22.3101024627686 22.5543475151062 22.5581722259521 22.7054977416992 23.041597366333 22.9823703765869 23.3627595901489 23.6249523162842 23.6918506622314
-85 23.3520998954773 22.7261900901794 22.4933729171753 22.4067296981812 22.6823296546936 22.7203321456909 22.9073476791382 23.2863478660583 23.3164277076721 23.7518000602722 24.0025725364685 23.9330248832703
-80 23.4220151901245 22.784049987793 22.5553998947144 22.4871907234192 22.8080501556396 22.8942246437073 23.1350979804993 23.5686025619507 23.6576199531555 24.1959271430969 24.3328003883362 24.123272895813
-75 23.4627952575684 22.8427977561951 22.6131706237793 22.5731701850891 22.9357028007507 23.0782799720764 23.3818502426147 23.864830493927 24.0190424919128 24.598602771759 24.6662096977234 24.2713923454285
-70 23.4955997467041 22.8903751373291 22.6694474220276 22.6659903526306 23.0641274452209 23.262152671814 23.6527400016785 24.1654205322266 24.3958501815796 25.0033450126648 24.8751220703125 24.3798298835754
-65 23.5301051139832 22.9374976158142 22.7200794219971 22.7566995620728 23.1905546188354 23.4655776023865 23.9390201568604 24.4875845909119 24.7803707122803 25.3611598014832 25.0381178855896 24.4381799697876
-60 23.5503702163696 22.9763326644897 22.7791705131531 22.8536248207092 23.3072776794434 23.6894302368164 24.2539296150208 24.8389430046082 25.1856298446655 25.6195702552795 25.1604824066162 24.461226940155
-55 23.5709223747253 23.0082521438599 22.8327703475952 22.9305500984192 23.438542842865 23.9187521934509 24.5281252861023 25.152117729187 25.5098948478699 25.8138227462769 25.235053062439 24.4886727333069
-50 23.5895023345947 23.0387997627258 22.8759450912476 23.010055065155 23.5638928413391 24.1444973945618 24.7682747840881 25.3918423652649 25.7496247291565 25.9309253692627 25.2718005180359 24.5103778839111
-45 23.6103467941284 23.063000202179 22.9186272621155 23.0834503173828 23.6816573143005 24.3545069694519 24.9330472946167 25.5783705711365 25.9001021385193 26.0141272544861 25.3033699989319 24.5456457138062
-40 23.6201953887939 23.0893521308899 22.9633297920227 23.1469473838806 23.7951474189758 24.508279800415 25.0778474807739 25.6916947364807 25.9841051101685 26.0743250846863 25.3141407966614 24.5561971664429
-35 23.6345453262329 23.1120247840881 23.0029296875 23.2073249816895 23.8991198539734 24.6509499549866 25.1890797615051 25.7424273490906 26.0123500823975 26.1101727485657 25.3193774223328 24.5670976638794
-30 23.6451549530029 23.1312251091003 23.0396070480347 23.257444858551 23.986955165863 24.7673573493958 25.2637224197388 25.7736902236938 26.0460157394409 26.1311573982239 25.3250999450684 24.5745549201965
-25 23.672947883606 23.1722702980042 23.0912752151489 23.3278522491455 24.0644655227661 24.8599271774292 25.3330202102661 25.8076229095459 26.0870752334595 26.1651253700256 25.3466796875 24.597677230835
-20 23.6852493286133 23.1948704719543 23.1172728538513 23.3808450698853 24.0974731445312 24.9053025245667 25.3597550392151 25.8179707527161 26.111674785614 26.1764049530029 25.3516449928284 24.6015996932983
-15 23.7125020027161 23.2329001426697 23.1572403907776 23.4157724380493 24.1394772529602 24.9552993774414 25.392749786377 25.847457408905 26.1470198631287 26.2008228302002 25.3709774017334 24.626745223999
-10 23.7225499153137 23.2538251876831 23.1767954826355 23.4449000358582 24.1639471054077 24.9665727615356 25.404550075531 25.860023021698 26.1609997749329 26.2138504981995 25.3782725334167 24.6232476234436
-5 23.7299022674561 23.2632026672363 23.1794843673706 23.4832997322083 24.2073273658752 24.9698977470398 25.4083452224731 25.8585224151611 26.1692676544189 26.2266454696655 25.3797001838684 24.6264519691467
-1.25 23.7214503288269 23.2519497871399 23.1974749565125 23.4906520843506 24.2038226127625 24.9762501716614 25.4184999465942 25.8672499656677 26.1467247009277 26.2105770111084 25.3726696968079 24.6266498565674
