"Depth" "M1" "M2" "M3" "M4" "M5" "M6" "M7" "M8" "M9" "M10" "M11" "M12"
-225 36.2959718704224 36.1465110778809 36.0345659255981 37.9899711608887 35.3920555114746 36.5282135009766 42.7299165725708 42.2638912200928 37.5438966751099 42.2872543334961 43.3334808349609 40.3170433044434
-200 35.8410205841064 34.5173921585083 34.0636777877808 36.2067337036133 37.7089910507202 36.6196937561035 40.7201948165894 40.6630744934082 30.3527264595032 41.5356950759888 41.708592414856 37.0477828979492
-175 35.2555046081543 34.1686868667603 35.4905090332031 33.8127517700195 36.2594013214111 34.1312456130981 40.3127470016479 39.9091892242432 32.2077703475952 39.1923246383667 39.5446434020996 36.8272972106934
-150 34.0364837646484 33.066014289856 35.0422239303589 33.3395471572876 38.3146772384644 31.6759476661682 34.5511360168457 36.1856679916382 28.6369767189026 34.9263534545898 37.8465213775635 28.957911491394
-125 28.6185536384583 28.310112953186 26.8480997085571 26.2651205062866 30.4828782081604 28.0587067604065 31.167516708374 31.5765824317932 26.6042709350586 28.2381262779236 35.055793762207 30.1825304031372
-105 28.2034034729004 28.3192319869995 27.932382106781 23.6275811195374 26.2037668228149 25.567834854126 26.1599469184875 26.153510093689 25.5665588378906 24.0389080047607 25.64200258255 27.078040599823
-95 27.0801653862 27.1422452926636 26.2738862037659 23.0886025428772 25.6232213973999 25.0997619628906 25.6324791908264 25.539785861969 24.8886885643005 24.5715870857239 24.5254211425781 24.9203567504883
-90 26.3094415664673 26.372079372406 25.0113925933838 22.9141998291016 25.3376512527466 24.6517009735107 25.1535549163818 25.2285451889038 25.4166126251221 23.8989458084106 23.252459526062 23.5461263656616
-85 27.2870392799377 27.2168478965759 26.5658240318298 22.8242325782776 25.1253671646118 24.2898592948914 24.6668348312378 24.8283271789551 24.91224193573 23.29310131073 22.0881237983704 22.3316206932068
-80 27.6543850898743 27.3348779678345 26.9659080505371 22.736439704895 24.9491963386536 23.8816556930542 24.1268606185913 24.5212826728821 24.8080787658691 22.668713092804 20.6848640441895 22.5173373222351
-75 26.6558103561401 26.4480218887329 25.2589492797852 22.6788368225098 24.7680101394653 23.4416694641113 23.6328821182251 24.1005349159241 23.6410012245178 22.0507702827454 20.2749419212341 21.1764121055603
-70 26.7045440673828 26.5158891677856 25.1980104446411 22.619589805603 24.6062107086182 22.8075304031372 23.1204228401184 23.58624792099 23.275098323822 21.4832801818848 19.7711358070374 21.3834757804871
-65 26.379120349884 26.3426713943481 24.6848082542419 22.8596158027649 24.4713387489319 22.1766786575317 22.57452917099 23.0682091712952 23.9370093345642 20.9492001533508 19.287672996521 15.9611871242523
-60 26.5159635543823 26.5030508041382 24.7452139854431 23.0624117851257 24.3271484375 21.4946870803833 21.9240055084229 22.3212704658508 17.4501094818115 20.3033986091614 19.0826797485352 16.7855439186096
-55 26.7815589904785 26.7279171943665 24.8786787986755 23.2886319160461 24.192319393158 20.8385667800903 21.4926247596741 21.5727477073669 16.8135786056519 19.4746227264404 19.1013283729553 17.0924339294434
-50 26.8175950050354 26.7256164550781 24.8816795349121 23.5638642311096 24.4794478416443 20.0847387313843 21.1861572265625 20.6814546585083 17.1000027656555 18.5438408851624 19.2648801803589 20.2487072944641
-45 27.0520296096802 26.9953098297119 29.6769509315491 23.5496306419373 24.2323174476624 19.2673358917236 20.805070400238 19.64386510849 15.5356912612915 17.6857013702393 19.8362731933594 20.361752986908
-40 27.08673620224 26.9838662147522 25.8425931930542 23.5058946609497 24.0259160995483 18.3749871253967 19.9868235588074 18.5194144248962 13.7364330291748 16.8972611427307 19.7086367607117 19.8558120727539
-35 26.6861963272095 26.5853977203369 25.1435513496399 23.3075070381165 23.687548160553 17.518168926239 19.3101391792297 17.2887468338013 11.0730435848236 16.1545770168304 19.1485023498535 19.7122645378113
-30 25.9190793037415 25.8300905227661 24.1510610580444 23.2251262664795 23.2516303062439 16.6088123321533 18.5955481529236 15.5668849945068 9.93820548057556 15.5563061237335 18.2849135398865 19.1215553283691
-25 25.1705298423767 25.1144132614136 24.3172917366028 23.3180031776428 23.3006343841553 15.752513885498 18.1088428497314 13.7386248111725 10.9145548343658 14.7864742279053 16.9201793670654 18.8087296485901
-20 24.6660380363464 24.6001176834106 23.8798890113831 23.4388523101807 23.4309096336365 14.841527223587 17.6716704368591 12.6698508262634 11.5992965698242 13.9373321533203 16.4160323143005 18.1444616317749
-15 24.296483039856 24.2239227294922 23.7090973854065 23.9514951705933 23.3588728904724 13.8265392780304 17.4597692489624 12.2054378986359 11.1908428668976 12.8744826316833 16.1017823219299 17.2041182518005
-10 24.9225134849548 24.8154759407043 24.5091500282288 24.1865916252136 23.4401941299438 12.8355669975281 17.4112725257874 11.8425879478455 10.7470381259918 11.9345397949219 15.0303530693054 16.3311991691589
-5 25.4796071052551 25.3553996086121 24.7903075218201 24.296160697937 23.871319770813 18.0153965950012 17.3711071014404 11.4768006801605 9.53534865379333 13.642529964447 15.475367307663 17.4169406890869
-1.25 23.9290518760681 23.9354887008667 23.3659715652466 24.0114207267761 23.4535899162292 16.187492609024 17.1847376823425 10.7881608009338 7.77176010608673 15.631514787674 17.8245234489441 18.0604252815247
