"Depth" "M1" "M2" "M3" "M4" "M5" "M6" "M7" "M8" "M9" "M10" "M11" "M12"
-120.230160951614 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-103.7355864048 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-89.4160109758377 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-76.959912776947 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-66.0977721214294 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-56.5960013866425 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-48.251688182354 1.00033448466244e-05 1.02042292102339e-05 1.04445764216038e-05 1.02800916865522e-05 1.00741688390721e-05 1.00149626035981e-05 1.00011902113708e-05 1.00000015255241e-05 1.00000003672826e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-40.8879965543747 1.08251011763816e-05 1.10821780842781e-05 1.107971687755e-05 1.06471323652601e-05 1.02082264365911e-05 1.00444783663717e-05 1.00047337164743e-05 1.00000106609494e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06
-34.3502059578896 2.11805278425874e-05 3.03355314608021e-05 1.62790978832758e-05 1.08114019509481e-05 1.02433625809e-05 1.00514550408223e-05 1.00052033071441e-05 1.00000002530898e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 1.0349006071461e-05
-28.5022133588791 1.11549474845841e-05 1.13954426002587e-05 1.14345897904586e-05 1.06292264425071e-05 1.01952837358286e-05 1.00393761513079e-05 1.00017258164017e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 1.00008280374014e-05 1.07056222287733e-05
-23.2234618067741 0.000636620513480928 1.12002305335505e-05 1.06521219260289e-05 1.04025048125459e-05 1.01207309271754e-05 1.00191654489565e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 1.01845264710653e-05 0.000409121831212202
-18.4062264859676 0.0056472309940533 0.00136864636090473 5.76137978039635e-05 1.0215846202296e-05 1.00519773770465e-05 1.00031592532495e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 0.000947989639159338 0.00508169703465582
-13.9531894028187 0.0124656013020137 0.00678476863180526 0.00209964564757167 9.39895015055885e-05 1.00060269190067e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 1.16368380062998e-05 0.00572587162502412 0.0125958711207222
-9.7752384096384 0.0175419240593493 0.0123774621847782 0.00656992542235855 0.00182520241804615 1.1283789156317e-05 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 0.000972348409581373 0.012502744084612 0.0184855683780605
-5.78946575522423 0.0184547230265706 0.01478606492873 0.0100138328074518 0.0049758706288216 0.000357425242818597 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 9.99999974737875e-06 0.00484273615171638 0.0163631259632364 0.0198124920496753
-1.91729372367263 0.0132634023521923 0.0114594301986007 0.00903951442601875 0.00616978857195735 0.00380436927636696 0.00102544095848015 9.99999974737875e-06 9.99999974737875e-06 0.0181496224895241 0.0584621754349632 0.0133605016841819 0.0143593490779509
